Brand,Model,Year,Engine Size,Mileage,Price
BMW,740,2001,4.0D,-,"4,850  €"
BMW,A6,2005,2.7D,-,"1,800  €maiņai"
BMW,320,2014,2.0D,-,"8,490  €"
BMW,640,2014,4.0D,148 tūkst.,"15,000  €"
BMW,X5,2022,3.0D,56 tūkst.,"58,900  €"
BMW,530,2004,3.0D,522 tūkst.,"2,400  €"
BMW,525,2011,3.0D,-,"8,650  €"
BMW,318,2009,2.0D,278 tūkst.,"4,600  €"
BMW,X6,2018,3.0D,103 tūkst.,"38,900  €"
BMW,323,1985,3.0,120 tūkst.,"4,590  €"
BMW,X6,2015,3.0D,218 tūkst.,"27,900  €"
BMW,530,2017,3.0D,140 tūkst.,"30,200  €"
BMW,525,2005,2.5D,268 tūkst.,"4,000  €"
BMW,525,2007,3.0D,241 tūkst.,"5,200  €"
BMW,118,2017,2.0D,280 tūkst.,"14,500  €"
BMW,525,2013,2.0D,432 tūkst.,"10,300  €"
BMW,318,2012,2.0D,-,"8,495  €"
BMW,320,2006,2.0D,381 tūkst.,"2,350  €"
BMW,X4,2016,3.0D,150 tūkst.,"24,900  €"
BMW,530,2006,3.0D,-,"2,600  €"
BMW,X5,2007,3.0D,234 tūkst.,"10,365  €"
BMW,X3,2018,2.0D,98 tūkst.,"29,900  €"
BMW,640,2018,3.0D,-,"27,800  €"
BMW,X3,2013,3.0D,222 tūkst.,"13,900  €"
BMW,320,2009,2.0D,246 tūkst.,"5,650  €"
BMW,735,1996,3.5,450 tūkst.,"4,750  €"
BMW,320,2021,2.0D,109 tūkst.,"31,950  €"
BMW,525,2000,2.5D,270 tūkst.,"1,000  €"
BMW,X6,2019,3.0D,87 tūkst.,"38,900  €"
BMW,X3,2013,3.0D,72 tūkst.,"21,850  €"
BMW,230,2023,1.5H,4.2 tūkst.,"45,900  €"
BMW,320,2010,2.0D,268 tūkst.,"4,990  €"
BMW,X5,2019,3.0D,118 tūkst.,"58,900  €"
BMW,535,1997,3.5,295 tūkst.,"2,650  €"
BMW,X6,2015,3.0D,199 tūkst.,"29,950  €"
BMW,318,2007,2.0D,305 tūkst.,"3,000  €"
BMW,i3,2017,E,64 tūkst.,"14,450  €"
BMW,320,2009,2.0D,270 tūkst.,"6,700  €"
BMW,320,2004,2.0D,380 tūkst.,"2,490  €"
BMW,X3,-,-,-,pērku
BMW,520,2006,2.0D,-,"1,499  €"
BMW,X3,2012,2.0D,280 tūkst.,"10,400  €maiņai"
BMW,730,-,-,-,pērku
BMW,320,2008,2.0D,375 tūkst.,"3,350  €"
BMW,i3,2016,E,49 tūkst.,"11,500  €"
BMW,530,2005,3.0D,-,"3,300  €"
BMW,X5,2012,4.0D,343 tūkst.,"17,995  €"
BMW,320,2002,2.0D,-,"1,399  €"
BMW,530,2010,3.0D,266 tūkst.,"10,400  €"
BMW,X5,2006,3.0D,250 tūkst.,"7,100  €"
BMW,320,2022,2.0D,41 tūkst.,"47,900  €"
BMW,X3,2011,2.0D,258 tūkst.,"10,200  €"
BMW,525,2004,2.5D,-,"3,500  €"
BMW,X5,2011,4.0D,298 tūkst.,"16,300  €"
BMW,525,2003,2.5D,360 tūkst.,"2,000  €"
BMW,X5,2003,3.0D,332 tūkst.,"4,290  €"
BMW,X5,2008,3.0D,247 tūkst.,"10,700  €"
BMW,318,-,-,-,pērku
BMW,320,2010,2.0D,211 tūkst.,"7,890  €"
BMW,525,2011,2.0D,296 tūkst.,"12,800  €"
BMW,530,-,-,-,pērku
BMW,520,2002,2.0D,330 tūkst.,650  €
BMW,320,2013,2.0D,-,"12,950  €"
BMW,525,2008,2.5D,263 tūkst.,"6,990  €"
BMW,525,2008,3.0D,299 tūkst.,"5,300  €"
BMW,X5,2003,3.0D,327 tūkst.,"4,800  €"
BMW,X5,2015,3.0D,339 tūkst.,"18,000  €"
BMW,118,2011,2.0D,269 tūkst.,"8,390  €"
BMW,320,2009,2.0D,224 tūkst.,"4,290  €"
BMW,735,2002,3.6,282 tūkst.,"1,350  €"
BMW,320,2003,2.0D,243 tūkst.,"1,790  €"
BMW,X3,-,-,-,pērku
BMW,530,-,-,-,pērku
BMW,320,2009,2.0D,297 tūkst.,"5,900  €"
BMW,X2,2021,1.5,49 tūkst.,"25,900  €"
BMW,525,2011,3.0D,252 tūkst.,"8,200  €"
BMW,X5,2007,3.0D,410 tūkst.,"11,200  €"
BMW,525,2004,2.5D,-,"4,490  €"
BMW,320,2009,2.0D,415 tūkst.,"4,500  €"
BMW,530,2014,3.0D,257 tūkst.,"15,700  €"
BMW,318,2011,2.0D,253 tūkst.,"6,850  €"
BMW,320,2001,2.0D,330 tūkst.,"1,200  €"
BMW,320,2007,2.0D,370 tūkst.,"4,500  €"
BMW,X3,2013,3.5D,200 tūkst.,"15,495  €"
BMW,320,2002,2.0D,337 tūkst.,"3,300  €"
BMW,i3,2019,E,38 tūkst.,"17,500  €"
BMW,320,2009,2.0D,300 tūkst.,"4,400  €"
BMW,X7,2021,3.0,26 tūkst.,"91,500  €"
BMW,i3,2019,E,42 tūkst.,"18,200  €"
BMW,118,2012,2.0D,-,"6,990  €"
BMW,525,2004,2.5D,380 tūkst.,"2,200  €"
BMW,X5,2014,3.0D,256 tūkst.,"22,777  €"
BMW,X3,2018,3.0D,181 tūkst.,"29,500  €"
BMW,320,2013,2.0D,216 tūkst.,"9,970  €"
BMW,X6,2019,3.0D,110 tūkst.,"36,900  €"
BMW,X5,2010,3.0D,322 tūkst.,"13,200  €"
BMW,X5,2021,3.0D,67 tūkst.,"49,900  €"
BMW,X3,2019,2.0,118 tūkst.,"28,900  €"
BMW,316,2011,2.0D,163 tūkst.,"5,950  €"
BMW,320,2007,2.0D,264 tūkst.,"2,900  €"
BMW,525,2001,2.5D,361 tūkst.,"1,800  €"
BMW,520,2011,2.0D,-,"11,490  €"
BMW,525,2003,2.5D,-,"1,000  €"
BMW,530,2014,3.0D,-,"14,950  €"
BMW,118,2008,2.0D,-,"4,490  €"
BMW,320,2011,2.0,-,"7,990  €"
BMW,318,2013,2.0D,-,"12,950  €"
BMW,X5,-,-,-,pērku
BMW,320,-,-,-,pērku
BMW,X3,-,-,-,pērku
BMW,525,-,-,-,pērku
BMW,520,-,-,-,pērku
BMW,318,-,-,-,pērku
BMW,120,-,-,-,pērku
BMW,X6,2010,3.0D,197 tūkst.,"15,850  €"
BMW,330,-,-,-,pērku
BMW,X5,-,-,-,pērku
BMW,330,-,-,-,pērku
BMW,320,2020,2.0D,130 tūkst.,"29,900  €"
BMW,i3,2019,E,80 tūkst.,"17,990  €"
BMW,X6,2020,3.0D,79 tūkst.,"75,000  €"
BMW,530,-,-,-,pērku
BMW,525,2004,2.5,-,"5,190  €"
BMW,730,2006,3.0D,256 tūkst.,"5,800  €"
BMW,520,2018,2.0D,178 tūkst.,"22,200  €"
BMW,X5,2008,3.0D,317 tūkst.,"9,600  €"
BMW,320,2006,2.0D,-,"2,790  €"
BMW,530,2014,3.0D,250 tūkst.,"17,777  €"
BMW,530,2018,3.0D,180 tūkst.,"29,990  €"
BMW,530,2004,3.0D,420 tūkst.,"3,300  €"
BMW,218,2020,1.5,114 tūkst.,"21,850  €"
BMW,X1,2012,2.0,102 tūkst.,"17,000  €"
BMW,320,2012,2.0D,-,"9,500  €"
BMW,X3,2007,3.0D,323 tūkst.,"6,500  €"
BMW,X1,2011,2.0D,244 tūkst.,"8,490  €"
BMW,X3,2018,2.0,134 tūkst.,"34,450  €"
BMW,320,2013,2.0D,220 tūkst.,"10,500  €"
BMW,X5,2018,3.0D,165 tūkst.,"33,500  €"
BMW,X5,2011,3.0D,238 tūkst.,"13,200  €"
BMW,118,2008,2.0,180 tūkst.,"4,650  €"
BMW,330,-,-,-,pērku
BMW,316,1987,2.5,264 tūkst.,"5,300  €"
BMW,X6,-,-,-,pērku
BMW,320,-,-,-,pērku
BMW,520,2012,2.0D,238 tūkst.,"11,400  €"
BMW,530,2001,3.0D,-,"2,000  €"
BMW,120,2008,2.0D,234 tūkst.,"6,800  €"
BMW,116,2010,2.0D,223 tūkst.,"5,900  €"
BMW,320,2014,2.0D,-,"12,990  €"
BMW,520,2009,2.0D,280 tūkst.,"4,900  €"
BMW,X5,2007,3.0D,336 tūkst.,"9,000  €"
BMW,135,2013,3.0,178 tūkst.,"18,600  €"
BMW,X5,2006,3.0D,266 tūkst.,"8,650  €"
BMW,535,1988,3.5,300 tūkst.,"8,900  €"
BMW,740,2011,3.0D,331 tūkst.,"12,500  €"
BMW,530,2007,3.0D,-,"5,799  €"
BMW,318,2010,2.0D,203 tūkst.,"7,890  €"
BMW,X5,2017,3.0D,113 tūkst.,"28,800  €"
BMW,530,2004,3.0D,240 tūkst.,"3,750  €"
BMW,316,2014,2.0D,229 tūkst.,"8,900  €"
BMW,320,2006,2.0D,332 tūkst.,"2,800  €"
BMW,320,2013,2.0D,273 tūkst.,"9,300  €"
BMW,320,2006,2.0D,145 tūkst.,"4,190  €"
BMW,316,2015,2.0D,-,"13,300  €"
BMW,525,2012,2.0D,225 tūkst.,"10,800  €"
BMW,330,2014,3.0D,250 tūkst.,"12,500  €"
BMW,525,2014,2.0D,-,"12,450  €"
BMW,325,2007,3.0D,349 tūkst.,"4,650  €"
